,Date,Language,Text,clean_text
128,2022-09-11 17:18:47+00:00,en,RT @BioHarvestBHSC: Differentiation Through #Innovation-&gt; Our #technology grows cannabis which is 93% trichomes. This equals 100-200X the d…,rt differentiation grows cannabis trichomes equals d
129,2022-09-11 17:15:53+00:00,en,"Please call @CAgovernor @GavinNewsom to Veto SB1186 &amp; sign here to keep Local Control - California residents should make their laws, not Big Cannabis corporations. 

https://t.co/GF0fmNNprb. https://t.co/yuzAK336Rr",please call veto amp sign keep local control california residents make laws big cannabis corporations 
130,2022-09-11 17:14:55+00:00,en,"I have some questions.

https://t.co/F5WODSZAsu https://t.co/ACVq1OznSx https://t.co/M9asIoAdDC",questions 
131,2022-09-11 17:11:42+00:00,en,"@craig_misewicz Yea, I’ve been a big fan of @Flipboard for many years, Craig.

Which is why I’m providing access to Higher Learning LV’s Study Summary article series to Flipboard users. 

It’s a fast + slickly designed + convenient way to learn about cannabis science for busy professionals! 🧠 https://t.co/88ci43qhp9", yea ive big fan many years craig which im providing access higher learning lvs study summary article series flipboard users its fast slickly designed convenient way learn cannabis science busy professionals 
132,2022-09-11 17:11:32+00:00,en,"@happydudeguy @aanand You not only missed the point, but now, if an active service member were caught with weed in their system, they would be dishonorably discharged", missed point now active service member caught weed system would dishonorably discharged
133,2022-09-11 17:06:47+00:00,en,@erinsxoupp Not me having to work and when I got off I smoked weed and rotted all day till I fell asleep 🤧, work got smoked weed rotted day till fell asleep 
134,2022-09-11 17:05:07+00:00,en,"The “daily drug regimen” speech from The Wolf of Wall Street, but it’s just weed for every occasion",daily drug regimen speech wolf wall street its weed every occasion
135,2022-09-11 17:04:13+00:00,en,"RT @parischolland: follow my IG for lots of cannabis industry content ✨🍃📍 Los Angeles, CA | https://t.co/t5hqQ1SsJ8",rt follow ig lots cannabis industry content los angeles ca 
136,2022-09-11 17:01:33+00:00,en,@KingslandBid2 @JCAndersonNYC @berrystalliance @friends_cooper @EmilyAssembly @JenGutierrezNYC @NYPD94Pct @stnicksalliance @brooklynsteel @DavilaAssembly And if you zoom in im rolling weed, zoom im rolling weed
137,2022-09-11 17:01:26+00:00,en,"If your Canadian &amp; your looking for a medical #cannabis prescription. @SpartanVeteran will get you that prescription free of charge. Check out their website. 

https://t.co/IIHxVf4HG5",canadian amp looking medical prescription get prescription free charge check website 
138,2022-09-11 16:59:06+00:00,en,"@ememess Smoked opium and read HPL in an old Victorian located in Colchester (Illinois, not England). Smoked cannabis and read MMS in a small house behind a Victorian located in Eureka (California, not Illinois). About the same vibe.", smoked opium read hpl old victorian located colchester illinois england smoked cannabis read mms small house behind victorian located eureka california illinois vibe 
139,2022-09-11 16:58:44+00:00,en,What food i order to pair with my weed and seltzers — quickly!,food order pair weed seltzers quickly 
140,2022-09-11 16:57:47+00:00,en,Visa is creating a new merchant category for gun sales but doesn’t want us to buy weed or adult content. Make it make sense,visa creating new merchant category gun sales doesnt want us buy weed adult content make make sense
141,2022-09-11 16:55:57+00:00,en,Legalize my medicine marijuana no seizures 9+ years https://t.co/OUGTmPcN62,legalize medicine marijuana seizures years 
142,2022-09-11 16:55:25+00:00,en,"#MSOGang ""German cannabis imports growing as Canada’s leading share wanes.""  https://t.co/E4zIhTryTt via @MJBizDaily", german cannabis imports growing canadas leading share wanes via 
143,2022-09-11 16:54:29+00:00,en,"Missing text 😬 
CALIFORNIANS - Big Cannabis keeps attempting to rewrite California laws for their benefit; their latest efforts have made it to Governor Gavin Newsom's desk. PLEASE TAKE ACTION to ask our Governor to veto SB1186.

The WHY is linked here:  https://t.co/QTDOIrbpVq https://t.co/Ei4NyXPMtt",missing text californians big cannabis keeps attempting rewrite california laws benefit latest efforts made governor gavin newsom desk please take action ask governor veto the linked here 
144,2022-09-11 16:53:07+00:00,en,"So… Aaron Rogers can do ayahuasca (which is not a performance enhancing drug) and literally say that doing it “made him win MVP” and that’s fine, but if someone smokes weed (also not a performance enhancing drug) they get a year suspension??",so aaron rogers ayahuasca which performance enhancing drug literally say made win mvp thats fine someone smokes weed also performance enhancing drug get year suspension 
145,2022-09-11 16:52:06+00:00,en,RT @ResistanceCats: Pierre Poilievre also voted against bill c-45 which  “provide legal access to cannabis and to control and regulate its…,rt pierre poilievre also voted bill c provide legal access cannabis control regulate its
146,2022-09-11 16:51:50+00:00,en,"RT @EmergencyInfo7: Breaking: #Millfire (Weed, Ca) &amp; #MountainFire (Gazelle, Ca) are burning in Siskiyou County in Northern California. Nor…",rt breaking weed ca amp gazelle ca burning siskiyou county northern california nor
147,2022-09-11 16:50:21+00:00,en,I need weed 💕💕,need weed 
148,2022-09-11 16:41:51+00:00,en,Personal weed 🍃 man needed,personal weed man needed
149,2022-09-11 16:40:24+00:00,en,Weed dust 😂 https://t.co/DTLgiYPm44,weed dust 
150,2022-09-11 16:40:04+00:00,en,"smoke’m like it’s BUDDDDD (weed) 
in person you was a DUBBBBB 😂😂😂😂 ugly B|tchhhhhhh 
@NICKIMINAJ I’m readyyyy 🔥🫶🏾🙌🏾
#LoveInTheWay #BitchYouBLEUit",smokem like its buddddd weed in person dubbbbb ugly b tchhhhhhh im readyyyy 
151,2022-09-11 16:38:08+00:00,en,@StevenPGiles @PaulBrown_UK It smelled like weed and grown men 😂, smelled like weed grown men 
152,2022-09-11 16:38:08+00:00,en,Finna buy a QP of smokes. Tired of running outta weed,finna buy qp smokes tired running outta weed
153,2022-09-11 16:35:16+00:00,en,"hi if you took #ecstasy last night do yourself a favor, make a smoothie &amp; smoke some weed. shower smelly🫶 goodnight at 11:35AM.
#MDMA #molly #psychedelics",hi took last night favor make smoothie amp smoke weed shower smelly goodnight 
154,2022-09-11 16:33:08+00:00,en,@cleaningtowels How is Weed guy going to survive with BeerMan? https://t.co/Sf5I1Ing6B, weed guy going survive beerman 
155,2022-09-11 16:31:43+00:00,en,"@cannabismph I think many folks in CA regardless of gender feel this way right now. Not saying your thoughts are not valid, not suggesting ageism isn’t a thing in the cannabis industry too. CA has played musical chairs for the last 8 yrs and plenty of seats missing now.", think many folks ca regardless gender feel way right now saying thoughts valid suggesting ageism isnt thing cannabis industry too ca played musical chairs last yrs plenty seats missing now 
156,2022-09-11 16:29:12+00:00,en,"Hey #CannabisCommunity &gt;&gt; Like to flip your cannabis science articles? 

We do that 👇🏽 https://t.co/3kR62U734y",hey gt gt like flip cannabis science articles we 
157,2022-09-11 16:26:17+00:00,en,"Like Nick Kyrgios, also Barbora Krejcikova recently denounced at the US Open a strong smell of marijuana coming from her stands and annoying her while she played her doubles match https://t.co/ZoaniZLHf5",like nick kyrgios also barbora krejcikova recently denounced us open strong smell marijuana coming stands annoying played doubles match 
158,2022-09-11 16:25:25+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…",rt woodridge court woodridge way near city weed siskiyou county acres contained 
159,2022-09-11 16:19:15+00:00,en,"RT @macylots: Which of you horny fuckers is gonna have the privilege of buying my weed, I need a restock :) 

Send to my CA or DM me for ba…",rt horny fuckers gonna privilege buying weed need restock send ca dm ba
160,2022-09-11 16:16:09+00:00,en,She has great products. If you prefer smoking weed that’s fine but I’ve used her products(bath bombs + edibles) and they work very well. I was pleasantly surprised. https://t.co/cIY6ojZNDu,great products prefer smoking weed thats fine ive used products bath bombs edibles work well pleasantly surprised 
161,2022-09-11 16:15:40+00:00,en,I still can't get over Britney Spears' son wearing weed brand tees and XXXTentacion merch like it's so funny to me every time she posts pics of her kids,still can get britney spears son wearing weed brand tees xxxtentacion merch like funny every time posts pics kids
162,2022-09-11 16:14:17+00:00,en,Black Ohioans more likely to be arrested for marijuana-related crimes than white counterparts https://t.co/NmM3LF0E35,black ohioans likely arrested marijuana related crimes white counterparts 
163,2022-09-11 16:13:50+00:00,en,@insuranceguye @mervxxgotti @_gpop @sgsand1 @coolcatsnft NGL I was working on a weed collab in CA already. It was just taking longer than I wanted haha, ngl working weed collab ca already taking longer wanted haha
164,2022-09-11 16:12:45+00:00,en,"Which of you horny fuckers is gonna have the privilege of buying my weed, I need a restock :) 

Send to my CA or DM me for bank details ! 

loser paypig sub findom femdom
humanatm ass worship UK feet smokingfetish beta cuck finsub

https://t.co/eRcxVmGPHh https://t.co/OTzxIEq9Ev","horny fuckers gonna privilege buying weed need restock send ca dm bank details loser paypig sub findom femdom
humanatm ass worship uk feet smokingfetish beta cuck finsub "
165,2022-09-11 16:11:58+00:00,en,Going to Try the New Weed Shop in Hood today hope its worth it #smokeweed #Lazysunday,going try new weed shop hood today hope worth 
166,2022-09-11 16:04:24+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is at 3,935 acres and is 90% contai…",rt woodridge court woodridge way near city weed siskiyou county acres contai
167,2022-09-11 16:03:12+00:00,en,"@PoisonRii This is the only reason I smoke weed. I used to smoke all day every day, and I quit. And my dreams were so fucking vivid and awful that I opted out of sleeping most nights. Now I just smoke or eat and edible before bed and it usually helps me sleep and keep the nightmares away.", reason smoke weed used smoke day every day quit dreams fucking vivid awful opted sleeping nights smoke eat edible bed usually helps sleep keep nightmares away 
168,2022-09-11 16:02:49+00:00,en,"@vanz1965 @KingBorn8 True, B.u.t., Many Did Bring Back Exotic Strains Of Marijuana That Are The Building Blocks Of Today's Strains. The Cheap Cultivation Of Heroin In Vietnam Made Addiction Easy Too!", true b u t many bring back exotic strains marijuana building blocks today strains cheap cultivation heroin vietnam made addiction easy too 
169,2022-09-11 16:02:18+00:00,en,"RT @ARCGoldCountry: Today is the final day for those impacted by the #MillFire to visit the Local Assistance Center in Weed, CA. The Red Cr…",rt today final day impacted visit local assistance center weed ca red cr
170,2022-09-11 16:00:06+00:00,en,"RT @ARCGoldCountry: Today is the final day for those impacted by the #MillFire to visit the Local Assistance Center in Weed, CA. The Red Cr…",rt today final day impacted visit local assistance center weed ca red cr
171,2022-09-11 15:58:30+00:00,en,Weed pills and Hawaiian Roll TikTok sandwiches for Week 1 of the @NFL season. My life is a movie. #herewego,weed pills hawaiian roll tiktok sandwiches week season life movie 
172,2022-09-11 15:57:53+00:00,en,"RT @ARCGoldCountry: Today is the final day for those impacted by the #MillFire to visit the Local Assistance Center in Weed, CA. The Red Cr…",rt today final day impacted visit local assistance center weed ca red cr
173,2022-09-11 15:55:56+00:00,en,"Just left my laptop, wallet, weed, &amp; comedy book in a Uber so yes I need prayers",left laptop wallet weed amp comedy book uber yes need prayers
174,2022-09-11 15:52:40+00:00,en,"Today is the final day for those impacted by the #MillFire to visit the Local Assistance Center in Weed, CA. The Red Cross is on site with many other service providers! https://t.co/LXg8Wbjixc",today final day impacted visit local assistance center weed ca red cross site many service providers 
175,2022-09-11 15:45:21+00:00,en,"#RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is at 3,935 acres and is 90% contained. @CALFIRESKU

 https://t.co/368Ql6sCRr https://t.co/WDpzGzUvDv", woodridge court woodridge way near city weed siskiyou county acres contained 
